scenario,initial_tvl,final_tvl,total_hack_events,total_hack_losses,total_insurance_payouts,final_lp_capital,final_utilization,final_revenue_share,protocol_profit,lp_profit,hack_frequency,loss_ratio
Base Case,103547409.7625084,168760796.722148,0,0.0,0.0,81063888.7269405,0.3983269942226016,0.34748309161439317,7045930.905073583,5266733.832514056,0.0,0.0
Base Case,173933433.34416336,149569131.58854306,0,0.0,0.0,135449527.61410832,0.3930927915800053,0.4339283605280416,11060383.09565175,10946317.8297442,0.0,0.0
Base Case,94660854.53147179,88258964.1170747,0,0.0,0.0,75490447.44758798,0.397306546652597,0.39843891934869496,6453040.573145093,5532995.116054451,0.0,0.0
Base Case,184756857.27123773,187746500.71762612,0,0.0,0.0,143166124.54694372,0.3925893377559618,0.39650927785946505,12333678.634880375,10640393.201902568,0.0,0.0
Base Case,139669812.5741494,234545852.421314,1,14983973.968833346,14983973.968833346,95286484.78631206,0.45817420835390427,0.30565083628647116,90620655.02218896,-20978772.046330646,1.0,1.0
Base Case,150438616.9217622,85136014.5304162,0,0.0,0.0,118772471.15248531,0.3936855103539288,0.3800178780497858,11236020.451410083,8391171.476738393,0.0,0.0
Base Case,57896812.639669724,56092359.85714017,1,20695557.763421375,18495996.42794667,27291546.25582417,0.6777188897459234,0.5067292713428738,57479020.05052325,-15032144.22902048,1.0,0.8937181901247259
Base Case,148661926.7630246,189533265.2778397,0,0.0,0.0,117369767.44757795,0.39417406160175184,0.5100436507091773,7420969.153700579,11070310.003663773,0.0,0.0
Base Case,72410276.66841394,88384483.73578222,0,0.0,0.0,57265326.158905186,0.4006319188598074,0.38606298462108696,4787308.20287024,4063128.14191355,0.0,0.0
Base Case,63988621.9328837,95189956.7987928,0,0.0,0.0,50605170.5016951,0.4031040323418554,0.4670572149595849,3331812.621365698,4314258.566228774,0.0,0.0
Base Case,119005810.05319878,112834634.23901843,1,28786610.599566117,28786610.599566117,64379064.51381631,0.5738823102792258,0.6943603349213939,110281683.07624185,-25998401.958837412,1.0,1.0
Base Case,170313176.97961554,156722710.52816206,0,0.0,0.0,131973918.1262751,0.39399897929666333,0.36978949008339823,12176909.032841286,9157644.645417504,0.0,0.0
Base Case,103615671.69573645,163376360.42614293,0,0.0,0.0,81117328.36614746,0.39829955410756085,0.43403742259189176,5763962.175645062,6520347.801487419,0.0,0.0
Base Case,125424667.2098514,105324620.37788188,0,0.0,0.0,99023356.52565393,0.39730113990414545,0.359365404109561,9382506.117290286,6639168.793827102,0.0,0.0
Base Case,128689437.89908282,131257061.04322658,0,0.0,0.0,101600003.33648898,0.39625200361712226,0.508392726762491,6638739.60419741,9516919.823406503,0.0,0.0
Base Case,192568256.97382078,225827534.9269073,0,0.0,0.0,149971025.51667997,0.3908417918825434,0.4394743988528722,11516274.145688567,12305717.175978536,0.0,0.0
Base Case,134408464.98478508,217803726.91115898,1,39139281.07858771,39139281.07858771,66976782.109310284,0.627133447151854,0.49241907208157143,130360521.45745555,-33797333.67738228,1.0,1.0
Base Case,128603466.40621565,65129020.40384942,0,0.0,0.0,101532129.4528848,0.3962796867124483,0.39036339626854477,9414080.204623712,7345816.454612443,0.0,0.0
Base Case,181485079.3550332,289924664.44763154,0,0.0,0.0,140630869.46919277,0.3933225398468783,0.4501099509674382,9792025.21797391,11865550.27140148,0.0,0.0
Base Case,173503004.42897138,208439884.8501458,0,0.0,0.0,134445670.9301788,0.39323551644905663,0.43462229028688737,10370474.690961394,10913491.63097441,0.0,0.0
Base Case,60268405.005736366,94413653.04439037,0,0.0,0.0,47663085.53247212,0.40413745567667797,0.5472429595166196,2423279.3574932553,4732072.493742665,0.0,0.0
Base Case,69583032.40071246,114899776.430579,0,0.0,0.0,55029436.95480314,0.402302312772443,0.3743983621392646,4458824.458697767,3807748.1070560254,0.0,0.0
Base Case,131404798.90734687,91266266.9084583,0,0.0,0.0,103744669.38181248,0.39670842585923616,0.4221909031047705,8830781.496099701,8114212.194177906,0.0,0.0
Base Case,113006148.75214164,55069022.46273554,0,0.0,0.0,88468771.28820965,0.39730191085198163,0.2500937142840948,10372568.45586645,4187188.879912056,0.0,0.0
Base Case,126796642.62096182,161966768.51892203,0,0.0,0.0,100107041.62896031,0.396865446463219,0.6455110277515106,3875846.6040590797,11842015.281665826,0.0,0.0
Base Case,113406385.36221687,87400858.72028841,0,0.0,0.0,89533022.57785627,0.39830642995291854,0.522727711261755,5902602.38631887,8581289.301990602,0.0,0.0
Base Case,161769172.6207927,199467700.5113575,0,0.0,0.0,127717988.39955671,0.392626564251451,0.4127623392613336,10377354.839071773,9826399.971555991,0.0,0.0
Base Case,131241462.22986184,102532057.67214821,0,0.0,0.0,103615715.10550193,0.39599824985042414,0.3157533032296197,10689823.437436111,6137647.2847819375,0.0,0.0
Base Case,163594952.71874386,153697431.0255635,0,0.0,0.0,129159448.80003637,0.3921661859887558,0.3305263801364643,12758586.63135356,8015339.649494253,0.0,0.0
Base Case,110298301.97021066,141598260.34000096,0,0.0,0.0,86348902.30397339,0.3983067815829559,0.5228840027363424,5112371.585314685,8304726.863728682,0.0,0.0
Base Case,195154776.50845388,356215079.9225378,2,29809218.85369956,29809218.85369956,122176627.0923394,0.4855236551495469,0.41079566249501653,98814245.9290205,-18968888.082911618,2.0,1.0
Base Case,183099149.26041502,242669341.49763447,0,0.0,0.0,141881589.7284124,0.3929593272682279,0.4488006110631036,10333260.951404495,11912836.477103751,0.0,0.0
Base Case,153426391.32431167,170868516.7311552,1,18305576.789016075,18305576.789016075,102825135.68526602,0.4628198864739668,0.38819969798420745,74711571.35791287,-13536965.155462207,1.0,1.0
Base Case,180186013.1260151,226663229.33565578,0,0.0,0.0,139624241.16562092,0.3936180274113331,0.5544951189019747,7696779.487622665,14380085.03265849,0.0,0.0
Base Case,141470238.17951265,88038831.14867257,0,0.0,0.0,111691667.02878909,0.3954166798714515,0.46477076220582847,8760471.559301943,9585518.280297585,0.0,0.0
Base Case,148218754.19512185,95424673.90072496,1,53115.38712028346,53115.38712028346,116966765.61579353,0.39447615606669395,0.46245139742128893,9302941.794300955,9961323.311858548,1.0,1.0
Base Case,192144838.52775055,303001504.41150033,0,0.0,0.0,149641271.06470713,0.3909317402116473,0.42374539341473566,11273169.669718225,11886959.186129266,0.0,0.0
Base Case,67085689.898063496,27458278.41762371,1,4628884.920097096,4628884.920097096,48425561.33283879,0.4408229648630678,0.6244871371183207,13638934.87573095,2002538.7193291057,1.0,1.0
Base Case,83630926.998444,45206253.7931679,0,0.0,0.0,66139030.92595543,0.3999586602649337,0.42027448952838137,5699083.856094466,5083905.644767902,0.0,0.0
Base Case,177185009.0480163,353116386.6655021,0,0.0,0.0,137990691.31911233,0.3934497185646746,0.5034373742692869,7727532.401267786,12996273.993112197,0.0,0.0
Base Case,189583483.3256896,506816414.07820386,0,0.0,0.0,147644639.79771683,0.3914807002443455,0.2957413008209338,12499972.444544686,8387532.819821596,0.0,0.0
Base Case,194039105.80045897,201926607.77353066,0,0.0,0.0,151116969.0567712,0.3905309914672954,0.5062467795159284,10028910.265463643,14202238.475589652,0.0,0.0
Base Case,114098636.4323957,100089391.1849139,1,13247541.841449361,13247541.841449361,76833915.50475267,0.46743185688998173,0.3830742826136458,40401859.80431485,-4999060.1270076595,1.0,1.0
Base Case,125444729.08398849,109124080.81412295,0,0.0,0.0,99039195.37153116,0.39729449726444754,0.36801323141714604,9175310.171092665,6794962.466223747,0.0,0.0
Base Case,66635968.57866787,59245545.180420265,0,0.0,0.0,52698790.02104309,0.4026451244280653,0.4012088102301106,4469510.872879358,3869389.040212296,0.0,0.0
Base Case,176492573.5516137,228753497.35652685,0,0.0,0.0,137451428.82414556,0.3933541392515127,0.4345222317776734,10493275.557393482,11170415.136261493,0.0,0.0
Base Case,64988631.53296581,48072033.67142241,0,0.0,0.0,51396015.03337036,0.40245166978916297,0.6635995858702962,2116152.7844131174,6111759.408251695,0.0,0.0
Base Case,167205211.66671342,176170153.44024724,1,10116317.040627038,10116317.040627038,119449282.10960048,0.4281908731367053,0.5078729019891861,36688896.56802348,2244040.0462449435,1.0,1.0
Base Case,84935245.10410047,220673244.0663375,0,0.0,0.0,67732932.5660679,0.39862150588512685,0.42373875021637997,4167059.257198167,5320741.663506413,0.0,0.0
Base Case,82763980.60886617,51038223.85282355,0,0.0,0.0,65453417.696445465,0.39918131769072573,0.3939651459434434,5874965.030422236,4724976.124801076,0.0,0.0
Base Case,57236604.23564541,20637124.472666733,1,1519116.2641144693,1519116.2641144693,43746309.225935616,0.4184791477229741,0.32446929031672356,7357180.134649418,1750743.9655045122,1.0,1.0
Base Case,73088238.46021639,59171171.73765224,0,0.0,0.0,57998655.31008808,0.401533428531156,0.4505461377857865,4492707.494357034,4762793.953894176,0.0,0.0
Base Case,55338355.24644491,54834321.128286354,0,0.0,0.0,44572914.16428325,0.40308084508548836,0.37464586693750734,3939197.022586955,3048866.2643361697,0.0,0.0
Base Case,65549252.93607297,64443742.57771907,0,0.0,0.0,51839375.14806429,0.40209085363838715,0.40110255551438523,4316555.047085786,3803494.7781668887,0.0,0.0
Base Case,100138053.59489813,115400901.58045112,0,0.0,0.0,78394835.05516014,0.39972242848960654,0.47402339814746564,5463044.208440469,6839542.10019924,0.0,0.0
Base Case,52024010.70662184,63861587.282562494,0,0.0,0.0,41558024.51991368,0.40352921724380897,0.3691718035346915,3586641.4512588046,2804325.0921608675,0.0,0.0
Base Case,104022831.59275357,175874917.13562125,0,0.0,0.0,81436078.17247732,0.39813629649380466,0.5719821033953694,3768122.369103494,8544577.114333853,0.0,0.0
Base Case,131985610.12975204,288092213.4877294,0,0.0,0.0,104203219.73321882,0.39656387071710186,0.439396025728983,6759482.653198851,8560915.344045265,0.0,0.0
Base Case,128904263.91262215,182103913.51919082,0,0.0,0.0,101769606.94987096,0.3961829181497283,0.3788533136286443,8538113.302681485,7204184.277478659,0.0,0.0
Base Case,172307817.6950681,102847666.15881616,0,0.0,0.0,133519537.39862664,0.39351977639339614,0.36108015226109935,13057347.931372344,9030301.532448508,0.0,0.0
Base Case,122215255.11341897,112162818.32811573,1,27489192.594054848,27489192.594054848,68998283.21239631,0.55538293182275,0.4508557351401846,80280684.32186928,-17722449.55778491,1.0,1.0
Base Case,93824851.84847969,97111416.08608551,0,0.0,0.0,74823598.97980306,0.3976748985325106,0.41632937862968966,6118614.320219703,5723206.781486271,0.0,0.0
Base Case,184243589.19314367,200580456.9467264,1,51483245.281023405,51483245.281023405,91285154.99044597,0.614181510961303,0.589577626289,173136209.4862789,-42985335.655474484,1.0,1.0
Base Case,69120718.27878685,61982608.53196676,1,1343184.269468197,1343184.269468197,53320637.60002867,0.4127218441206181,0.39632461693774207,8288438.802587127,2708388.860442508,1.0,1.0
Base Case,113571621.72042917,148289646.76016587,0,0.0,0.0,89663473.87947689,0.39824581158973643,0.5012318345411714,5620111.409273275,8288823.901135705,0.0,0.0
Base Case,64553749.92495122,146414174.65214747,0,0.0,0.0,51052094.59341035,0.40273369496026457,0.27415123493557264,4722632.909739666,2637940.5453036185,0.0,0.0
Base Case,144649997.39086494,96237979.94622336,0,0.0,0.0,114202333.79772112,0.39530096538211024,0.3484438592224367,11277078.417869242,7442040.2247081045,0.0,0.0
Base Case,167224106.124323,77071500.01544723,0,0.0,0.0,129580240.20191957,0.39475361186461366,0.3712534888818485,12614116.314898808,9000020.025313059,0.0,0.0
Base Case,99064448.97567019,106009366.47166912,0,0.0,0.0,77554351.33620647,0.4001694180332548,0.40722400556770055,6387812.073144883,5846867.818185201,0.0,0.0
Base Case,72420370.00718355,75953772.80595228,0,0.0,0.0,57273308.34404784,0.40062608173477887,0.5801700321254637,2959133.7302893465,6003755.032373555,0.0,0.0
Base Case,54645101.52050202,66766922.593664,0,0.0,0.0,44013993.16919777,0.40347355377979044,0.39608986967409615,3593635.984938169,3180978.1867374163,0.0,0.0
Base Case,189588215.4756111,131883887.7885391,1,76806390.25488915,57801318.878833815,89847006.22769238,0.6433304937545984,0.5649644261126451,168689527.78652802,-41446997.812557355,1.0,0.7525587218331022
Base Case,61679872.25754023,51617349.213450745,0,0.0,0.0,48779325.97420003,0.40316182080435536,0.41517210176803604,4067088.6909453534,3690266.3476864435,0.0,0.0
Base Case,198171298.550289,98938847.54053167,0,0.0,0.0,153560788.0109477,0.3905115094837859,0.42609338585404966,13419529.879808255,12174568.486141576,0.0,0.0
Base Case,59800775.494671285,73281996.27430597,0,0.0,0.0,47293266.84108613,0.40446664949292843,0.47244618030524227,3209892.106951342,4066544.695152469,0.0,0.0
Base Case,96474686.49890529,94343907.0987913,0,0.0,0.0,75526926.00783621,0.3986403448954476,0.2877719936172333,7888233.016792874,4078436.219546036,0.0,0.0
Base Case,94025981.01726863,153833526.30924892,0,0.0,0.0,74983994.51514487,0.39758588943193873,0.306314299217539,7046705.069218624,4301763.286983344,0.0,0.0
Base Case,142242113.44653594,137387433.14109886,1,21363664.371139538,21363664.371139538,90937399.86555637,0.48803311321931747,0.44649582028332935,62029174.091253385,-9613951.269660985,1.0,1.0
Base Case,152702968.06576866,231881961.47642273,0,0.0,0.0,120560185.07845531,0.39307139836129074,0.25944139155658086,12667558.644529192,5965899.076304547,0.0,0.0
Base Case,81145305.3803149,66409155.4730255,0,0.0,0.0,64711974.41585478,0.4005222579135131,0.37328815660399345,5881788.141481485,4450623.267477535,0.0,0.0
Base Case,93601649.60260691,52309895.76060114,0,0.0,0.0,74645600.71166609,0.3977737501748467,0.2887223691152843,8159633.682206635,4019158.5490627675,0.0,0.0
Base Case,186028080.0011495,81021945.26329583,0,0.0,0.0,144151177.31137463,0.392308023010428,0.45800784508585535,11850852.983833391,12253097.289609365,0.0,0.0
Base Case,121947393.26506387,231276255.10182476,0,0.0,0.0,96276003.42137516,0.39714184577633854,0.45866012199636874,6181967.810952892,8210564.2389786765,0.0,0.0
Base Case,104927048.6917191,99887833.59185654,0,0.0,0.0,82143954.92381485,0.3977762456773049,0.3708967493097858,7459442.210487344,5647618.85315592,0.0,0.0
Base Case,153797992.826659,101451030.05560811,0,0.0,0.0,121424091.79085049,0.39277804431761015,0.36496546154530374,11646617.819997484,8254728.287983423,0.0,0.0
Base Case,127540490.0792327,150874812.15379527,0,0.0,0.0,100694312.05451602,0.3966257744593646,0.3795079642979581,8739939.304282341,7128421.61012936,0.0,0.0
Base Case,82216901.43145819,52265095.57274258,0,0.0,0.0,65020767.27407855,0.39860954020642414,0.38570193470973907,5916129.834473279,4594933.572072359,0.0,0.0
Base Case,145641684.3729468,241524105.37790775,0,0.0,0.0,114985274.47932145,0.3950187253290491,0.4603946693101926,7622395.250167096,9863953.83359937,0.0,0.0
Base Case,50811999.501174696,124185280.54704149,0,0.0,0.0,40589854.9611981,0.40452376306488674,0.2788522080186294,3569255.1810162524,2124065.149511914,0.0,0.0
Base Case,89308980.6859021,107440374.01537235,0,0.0,0.0,71222663.23036952,0.3991464580053781,0.4493573951091576,5224302.868329906,5873848.680406041,0.0,0.0
Base Case,126809269.08940269,212181299.46296793,0,0.0,0.0,100117010.2742949,0.39686131537446706,0.5090756655093402,5778158.2831645515,9437687.264459444,0.0,0.0
Base Case,119590477.65289514,95928361.37566593,0,0.0,0.0,93623388.8654878,0.3963593107748591,0.3652309481660033,8772842.218786372,6352893.257026782,0.0,0.0
Base Case,56867570.24496457,30362134.68272665,0,0.0,0.0,45427119.854820184,0.4025394879970307,0.46663249561874487,3507008.625820554,3821156.0425415626,0.0,0.0
Base Case,189473970.3617256,195107191.5612829,0,0.0,0.0,147559353.17376515,0.39150434816067875,0.3741541439493907,13346846.980955034,10362618.952841077,0.0,0.0
Base Case,62694079.46220285,51102749.55000956,0,0.0,0.0,49581398.49603107,0.4033407634639535,0.41486152574892093,4114338.4904913064,3752691.013250771,0.0,0.0
Base Case,153532986.2002254,103770493.06671947,0,0.0,0.0,121214869.10886976,0.39284886208266623,0.34470458489605177,12017574.862707596,7805007.509481601,0.0,0.0
Base Case,64491760.79850577,84455499.34989332,0,0.0,0.0,51003071.30236526,0.40277414223732305,0.5425974582185396,2800488.000838363,5014983.111876881,0.0,0.0
Base Case,170140388.58522242,220236388.90449366,0,0.0,0.0,131840026.80923556,0.39404078943982124,0.43842904873277583,9975812.699699678,10802837.268614473,0.0,0.0
Base Case,108822942.62607801,80118270.50924115,0,0.0,0.0,85193900.27981913,0.3976797924361687,0.46513128923110353,6507156.799425045,7275932.156475462,0.0,0.0
Base Case,135992567.8807023,142464078.2147195,0,0.0,0.0,107367259.94471571,0.395344037413062,0.3617422958045994,9864137.357489668,7254628.807315368,0.0,0.0
Base Case,166469890.02617493,253677740.89349547,0,0.0,0.0,131429222.84740055,0.3914533225822188,0.44142551092204263,9486037.570773553,10806800.798405174,0.0,0.0
Base Case,128288425.20853017,273625545.20697737,1,1570695.7600457305,1570695.7600457305,99714113.95200297,0.4026272399110347,0.29321476262743973,17391348.903200068,2849884.6663769037,1.0,1.0
Base Case,61949609.65608867,68592250.12486757,0,0.0,0.0,48992644.272957206,0.4029779660488035,0.5568522765753322,2684724.4524966828,4925916.605769677,0.0,0.0
Base Case,76494555.51407862,61845930.64047741,0,0.0,0.0,60495324.74158449,0.4010255842373995,0.439282091650594,4808058.990855966,4853253.4343766365,0.0,0.0
Base Case,72346750.01573913,66590939.443904154,0,0.0,0.0,57215086.93532236,0.4006686778883536,0.4631931208652657,4225445.105703825,4821273.529800201,0.0,0.0
Base Case,88747740.59567067,67855429.39153963,0,0.0,0.0,70775085.88496694,0.3994074694709695,0.352667801647837,6771999.499918785,4615447.874952681,0.0,0.0
Base Case,154118742.4783933,152186025.9392471,0,0.0,0.0,121677688.77769265,0.3938111844219575,0.4545202055914783,9256430.342443457,10256993.978989981,0.0,0.0
Base Case,145832712.1109323,137394865.25994277,0,0.0,0.0,115136091.61223264,0.39496661880188,0.44212450101111933,9057289.721391717,9444221.49233977,0.0,0.0
Base Case,87158080.28878953,78949733.64252767,1,6421632.808060043,6421632.808060043,63085380.8163875,0.44084187802029917,0.5059818371182399,22047718.903216086,251386.48790556425,1.0,1.0
Base Case,60909285.40652001,58318586.228304446,0,0.0,0.0,48169917.42726192,0.40369198979518045,0.4440093370305244,3665821.7194901686,3892730.6628567474,0.0,0.0
Base Case,92374311.25388491,48859092.152248405,1,4069530.9185980037,4069530.9185980037,69596386.17623487,0.42160693013882744,0.4282192500964597,14316210.367428098,2875427.404008503,1.0,1.0
Base Case,115598296.9474246,269068226.92683816,0,0.0,0.0,91264298.18750432,0.39813632777946634,0.36021483859352815,7032424.649155542,6189918.436895676,0.0,0.0
Base Case,194566816.06098488,199993388.09602866,0,0.0,0.0,151527946.27999192,0.390420281254749,0.3769878909896647,13619965.165374901,10710970.437145732,0.0,0.0
Base Case,122675823.45196518,168810364.2456014,0,0.0,0.0,96853144.89317188,0.39706913780789055,0.37351159187601635,8255687.2300555175,6758756.829576412,0.0,0.0
Base Case,79373413.50509056,129716922.56632192,0,0.0,0.0,63298934.48929565,0.4005686515245307,0.3791701256782458,5090160.033503854,4442127.533897795,0.0,0.0
Base Case,137868131.39570495,155692037.993278,0,0.0,0.0,108848024.54418452,0.39477851792965185,0.5723998078349811,5820934.373600229,11447573.228570253,0.0,0.0
Base Case,69988422.33647738,105948128.6758468,0,0.0,0.0,55350034.29093828,0.4020580941182448,0.4867989559343252,3461777.6973109716,4918829.263522603,0.0,0.0
Base Case,118165949.70220076,84613872.83393756,0,0.0,0.0,92508180.78207432,0.396855635528647,0.41998689874645856,7867226.016434885,7172858.372103359,0.0,0.0
Base Case,105263942.9660688,104448970.15565385,0,0.0,0.0,82407696.47962452,0.39764297293222767,0.37454097723819657,7394379.843601585,5719911.191010646,0.0,0.0
Base Case,139612268.86097634,94929383.91025555,0,0.0,0.0,110225027.77255958,0.3959327907893207,0.42747998895946693,9344058.808118887,8731813.330427714,0.0,0.0
Base Case,176881645.3405521,143478075.77078855,0,0.0,0.0,137754434.41053465,0.3935200414611445,0.4339727943681228,11280151.221978184,11147103.32506657,0.0,0.0
Base Case,87860333.86393844,36406469.33739356,1,8661115.068089029,8661115.068089029,61406282.33169272,0.45622134545928106,0.43410216976111865,16049852.435457926,1751042.5292280049,1.0,1.0
Base Case,71753590.0249243,44121610.45662151,0,0.0,0.0,56745994.10350758,0.401013507925912,0.40298361792777726,4994674.841654308,4175696.789778484,0.0,0.0
Base Case,71672784.66285019,71091945.0510083,0,0.0,0.0,56682090.238263585,0.40106074441237893,0.48127243603728687,3925598.332235385,4961138.409308424,0.0,0.0
Base Case,132990449.6998425,200428699.2650974,0,0.0,0.0,104996540.38577764,0.3962555200124838,0.47000333361212987,6993020.296433904,9160963.221322095,0.0,0.0
Base Case,159069728.5184043,115605912.41893572,0,0.0,0.0,125586766.91167444,0.3933177819994083,0.5194428151405539,8495828.380809773,12027582.12198386,0.0,0.0
Base Case,91011887.54084653,76255859.92272605,0,0.0,0.0,72578802.59666675,0.3983478301156625,0.43875850038336695,5770648.53872085,5831118.039651472,0.0,0.0
Base Case,64747931.13248061,40600068.87050742,0,0.0,0.0,51205660.265296005,0.40260727079090686,0.3586889413204771,4875386.674132741,3369405.7127399147,0.0,0.0
Base Case,87694305.55301097,95684212.72751394,0,0.0,0.0,69934640.00423366,0.39989347050108603,0.3890819622290132,5984180.419493841,5021664.744866743,0.0,0.0
Base Case,172360673.97123092,101174991.31029782,0,0.0,0.0,133560494.98987055,0.39350715923325263,0.391616330476943,12318265.565954013,9764116.62172772,0.0,0.0
Base Case,150203804.33217576,94868421.6040307,0,0.0,0.0,118587085.71104977,0.39374980295535444,0.3402560979718739,11926230.087009143,7543931.682119964,0.0,0.0
Base Case,143323000.58392936,56546496.55793176,0,0.0,0.0,113154426.990668,0.39567217276572536,0.34943487480625296,11517351.241322003,7380663.130396671,0.0,0.0
Base Case,95700669.45159422,59453007.0015753,0,0.0,0.0,76319902.61184035,0.3988488261548333,0.3802769310345189,7060017.0884040315,5352328.656450015,0.0,0.0
Base Case,192439358.4297442,199040361.50235572,0,0.0,0.0,149870640.49766025,0.3908691511252766,0.5393914023852567,9111731.099384688,14978445.497985572,0.0,0.0
Base Case,153154877.87577564,114979678.09006298,0,0.0,0.0,120916352.65746903,0.39295013811094626,0.44204817091189696,9831128.778721336,9888315.270527633,0.0,0.0
Base Case,94933249.2291509,60393611.32012244,0,0.0,0.0,75707675.93064018,0.3971872226903822,0.440772924256733,6176300.298007556,6098880.016843668,0.0,0.0
Base Case,117668385.30500822,235401941.7087408,0,0.0,0.0,92118656.77343877,0.39703072899832,0.27877103549340293,8690669.753363067,4886659.955271292,0.0,0.0
Base Case,100591999.79183723,74560172.42421556,0,0.0,0.0,78750212.05426677,0.3995334804084119,0.3191154350815582,8030454.593360371,4693940.015813578,0.0,0.0
Base Case,145442181.8233112,62629410.33793976,0,0.0,0.0,114827766.45005924,0.39507533405622236,0.5323686514577441,7889502.249290353,11227410.37174383,0.0,0.0
Base Case,162522263.5140993,122951618.17056496,0,0.0,0.0,128312556.55257882,0.3924359771981858,0.44306029374472583,10360686.116631588,10535329.116451392,0.0,0.0
Base Case,112509892.14809002,71676404.23080418,0,0.0,0.0,88080271.1004696,0.3974840214735637,0.42969979597962943,7388399.551615517,6972063.803689698,0.0,0.0
Base Case,73274973.17326574,136885237.08170608,0,0.0,0.0,58148944.115050845,0.4014400544010197,0.34492636966926393,4849928.292357235,3730921.6248762263,0.0,0.0
Base Case,93512680.91246161,50160880.940290146,1,29860902.90121169,29666787.329997648,44907863.05273087,0.6606145408246851,0.5497948980534985,53186380.14332523,-10518167.044983687,1.0,0.9934993401955651
Base Case,98094649.20533699,105975393.77007,0,0.0,0.0,76795132.43661174,0.39879029785657827,0.4226720810886777,6140964.009769354,5983288.16844262,0.0,0.0
Base Case,167669436.65248856,134256450.92232266,0,0.0,0.0,129925320.6174384,0.3946438761066946,0.3543476872204708,12551435.326643836,8650747.888955846,0.0,0.0
Base Case,168192789.21878478,177133972.4319664,0,0.0,0.0,130330859.22217834,0.3945153253298483,0.4247463613719473,10446270.30899726,10347894.981386969,0.0,0.0
Base Case,172777902.6654498,143488143.94064894,0,0.0,0.0,133883799.68618348,0.3934077136062441,0.41470273850569217,11426173.869614657,10358757.2481999,0.0,0.0
Base Case,118180891.5309027,59667497.518069714,0,0.0,0.0,92519878.16445372,0.396850390082968,0.35439411031220586,9159638.164671859,6089332.496563068,0.0,0.0
Base Case,82509031.90098646,111370171.27160253,0,0.0,0.0,65251794.840557106,0.3984617757285512,0.3700668033727154,5544123.6976485485,4457350.050659965,0.0,0.0
Base Case,74830943.64252621,88784847.929506,0,0.0,0.0,59179679.02044415,0.4010877417128601,0.3957277135659146,4882379.594397489,4305998.146212914,0.0,0.0
Base Case,187531037.2239451,254710635.34539473,0,0.0,0.0,145315797.9024798,0.39197815312659195,0.36427480187312716,12777476.735486858,9977390.645238914,0.0,0.0
Base Case,142501873.68290505,69544851.58197413,0,0.0,0.0,112506145.51022734,0.39511645531023426,0.49780408961100153,8350761.137529005,10304728.457048664,0.0,0.0
Base Case,174585562.0642848,116742518.9910947,0,0.0,0.0,135964542.53454202,0.39293863830389003,0.33838519060082395,13752782.944707712,8642572.269271387,0.0,0.0
Base Case,95652547.0996005,99562624.24772108,0,0.0,0.0,76281526.03302005,0.39886979739794476,0.450390001668395,5741374.872879441,6310559.817591873,0.0,0.0
Base Case,138009229.03788432,105531092.41377066,0,0.0,0.0,108959421.67466636,0.39473630582316194,0.3965461051758459,9727942.368949078,8016968.791191351,0.0,0.0
Base Case,199766675.83447742,207544349.5650741,0,0.0,0.0,154797023.61869922,0.391308002876745,0.3922630974024186,13423778.40194565,11399697.970222017,0.0,0.0
Base Case,157153097.8122244,121863938.45654571,0,0.0,0.0,124073579.60702477,0.393814522813693,0.37172608953239644,11584798.228835689,8614107.144188033,0.0,0.0
Base Case,182892191.1884112,183550273.35103658,0,0.0,0.0,141721220.80473617,0.39300510026302243,0.40189187954678185,12101041.476465572,10671888.492303919,0.0,0.0
Base Case,111886159.12261926,108264059.64519644,0,0.0,0.0,87591974.53067756,0.39771508310083253,0.33722855049416145,8430389.13259598,5515691.289202488,0.0,0.0
Base Case,196008271.31300753,323669924.9843441,0,0.0,0.0,152650541.9943197,0.3912362094061898,0.40388488468086936,11815098.723667577,11604023.332065158,0.0,0.0
Base Case,59047507.0348111,69289884.70097554,0,0.0,0.0,46697554.31761138,0.4049995870824618,0.4328082365774822,3551992.2357029384,3690308.150312707,0.0,0.0
Base Case,189160191.54345086,661893019.6837783,0,0.0,0.0,147314988.16792902,0.39157218834592333,0.38780583395150336,8550620.577317856,10910020.045586534,0.0,0.0
Base Case,127928280.20143513,150047639.93217686,0,0.0,0.0,101000473.84556592,0.39649991889133523,0.3241399518236257,9810439.711000774,6150297.125711812,0.0,0.0
Base Case,117193786.31576833,88188713.8676761,0,0.0,0.0,92525271.98985977,0.39758757371122116,0.33025122718427513,9285569.499158867,5710454.6296137,0.0,0.0
Base Case,86389424.79302211,132648023.00221772,2,18607160.668095984,18607160.668095984,50286869.21819262,0.547562729349987,0.4303213111251041,61736440.85439637,-14415723.017352138,2.0,1.0
Base Case,136073549.28329375,258981331.02943942,0,0.0,0.0,107431195.07312568,0.39531943514165735,0.3765612208796732,8421885.817044439,7594599.973023293,0.0,0.0
Base Case,124367220.17441341,81712796.14208749,0,0.0,0.0,98188502.28904723,0.3965071844115272,0.43494058737442653,8147316.123333754,7882055.500145465,0.0,0.0
Base Case,192000773.40231937,359676182.77313036,0,0.0,0.0,149529074.44945368,0.3909623944193215,0.37717285335573625,11981813.688754508,10643415.206457436,0.0,0.0
Base Case,187726249.2012705,335719400.34657556,0,0.0,0.0,145467064.94120535,0.3919355222565461,0.3189639308860217,13234978.119794676,8825534.337614814,0.0,0.0
