lp_apy,prot_apy,loss_rate_per_Myear,net_cost_per_Myear,cum_payouts_M
0.06686009399178562,0.010419638409263826,0.015817815448428127,0.0020132330359453705,95.66554159575065
0.08993992005048404,0.028451208959499964,0.010644701123359877,-0.002795414122250714,63.161862274744514
0.11042750255323468,0.034891852477869315,0.008329897643244134,-0.006087662672231562,52.03445944361634
0.14625734211202907,0.060474552618103604,0.0005265695802596862,-0.01498423865201909,3.3230643854301896
0.12452656502752307,0.051863169176084786,0.004251502002074628,-0.01058467784421869,25.879843336390806
0.14152169326589387,0.05704549850355747,0.0017207031050003475,-0.013991333629392916,11.041724480109334
0.12801607425198216,0.05308261836015679,0.0037769430790630548,-0.01169761161466149,23.715115035828838
0.1430824097668842,0.06545214094822047,0.0,-0.01556188681705825,0.0
0.11419344355507415,0.047373217319330856,0.0061950089706796635,-0.008878300089617337,38.00389103152395
0.05909423822173607,0.01489785134654508,0.015153727619583035,0.0022014167537602,88.44404173219218
0.10084273163820477,0.04039694153703131,0.008549614048983455,-0.006432668602959914,52.069924123632774
0.11070775357784175,0.05248893332973959,0.005824894891396127,-0.00920601132957427,35.697119936300226
0.11483985359153003,0.040239476639209994,0.007128737093731109,-0.007578664695356713,44.20052599239742
0.10813499019391154,0.04070438860544907,0.007592605728217018,-0.006685799766330568,47.84447559306984
0.10825021067576918,0.04213631089855012,0.007620284944314873,-0.00714464906994168,47.45821565206523
0.12750147632723186,0.05068173790542445,0.00407387705025862,-0.010477654706386747,24.94892409672075
0.14260667994130763,0.055127457276659596,0.0018514223723144743,-0.013443011602656613,11.848866582797182
0.11732588894217612,0.04044055199384918,0.006784138351329092,-0.007488434526332135,41.731315959389995
0.0832364012370072,0.031018375038949785,0.011309693763417998,-0.0024692838269592247,69.24432980327218
0.09801675161526169,0.04046838965176505,0.008628060773907905,-0.0055924729073076355,52.15954367239883
0.09735410563916354,0.0331765649509192,0.009641357002189111,-0.0046768735479777584,59.32334711367536
0.09828275103625309,0.03599164055180049,0.009561342153983335,-0.005042488023809295,58.928810369964296
0.14218277039252264,0.05392647988379155,0.002152163904863019,-0.013196205250464525,13.402914482622812
0.00670500278727938,0.006913609718797998,0.021270199861914547,0.0078073157745266256,125.34784744525668
0.10289421123426437,0.041389962545498066,0.007877788202792231,-0.0062887604712632775,47.67214131825503
0.13486449231851316,0.049819268695590314,0.0034207393004809755,-0.011242292151775996,21.16622986148152
0.09996170459189829,0.04732023153482585,0.007576967841675134,-0.007026851098790008,46.86520326952434
0.09087756612229303,0.0426201797643912,0.009375388160609661,-0.005632461267810178,59.850141785339915
0.11421009882738463,0.04356984488191353,0.0068201695467022755,-0.00790754474924055,43.14215948088002
0.10861442896405545,0.03365921248183753,0.009001559644109177,-0.005642128774785129,55.53018596821902
0.06710856764194224,-0.007994648160112956,0.019202669640267223,0.004628177306210677,122.0016850129648
0.13645204523139737,0.05938536486576094,0.0018145951184117277,-0.013586070307892781,11.279261651981807
0.10397675503488789,0.031013019942544927,0.009512910644106056,-0.005250312103560976,60.712272184183675
0.10518936991365979,0.04143352502278133,0.007987400412248056,-0.006994884897757228,49.54264939719425
0.1194303304490655,0.04566520966039936,0.005786568651856029,-0.009434521904139067,35.68178124620475
0.11141491013824496,0.041215059560057186,0.007575296658350617,-0.007380959496144424,47.60943556399733
0.11789365878917926,0.0462222694756192,0.005927083935551621,-0.009433877146456318,36.582448240486045
0.11403863476697182,0.04646640122062169,0.006304809940914693,-0.008441826380638565,39.40717144025668
0.14321984520750397,0.055476105831284726,0.0016828275328764602,-0.013583268991895959,10.62188228742343
0.13659207663755832,0.05170728569256788,0.0029614286283289703,-0.012131084744302672,18.523912729772125
0.11864296585705736,0.03689582857859267,0.007350572797495452,-0.007005634107742535,45.1363921626362
0.0931597198267633,0.012282426616635735,0.013524054178116994,-0.0012948461556705208,86.43990204949473
0.09246864443425429,0.045550700939639345,0.008600187659441722,-0.006023739838111803,53.40064966328491
0.09728262651751578,0.025666382238615375,0.01097739439853422,-0.003629327628497871,70.68045044916238
0.12440397447736215,0.03429433230027886,0.007391788423427024,-0.007955505133676042,48.07678800676537
0.11026109344175734,0.040641827756177806,0.00760580810662032,-0.007147540687465423,47.252806144831794
0.10651368022547962,0.04871607099050409,0.00695924693475191,-0.008459268850979822,45.039397615368486
0.10111226919748305,0.0442067002085494,0.008097664254542362,-0.006751693277883298,49.619927399841025
0.13869337243394134,0.053179118664994966,0.002505283358905978,-0.012463627189650427,15.737907864129316
0.08409135819378906,0.038547685296037935,0.010491805829805242,-0.004030349148782054,64.81435144756729
0.1299481536768282,0.05674770940637928,0.002878405874641657,-0.012177974463137868,17.288972388243266
0.13796900652885322,0.05723398902810578,0.0019884599240497275,-0.013053111963816979,12.308783525603904
0.10030299338948988,0.02686411396729364,0.010806856573808187,-0.00455026417672727,67.80422462488312
0.11556691305966375,0.04306901659991998,0.006343708754485058,-0.007817353966627381,38.49078646528694
0.1201668269049993,0.04667517045843854,0.0057229896211394024,-0.009130688698222342,35.382249152145256
0.11790461518357725,0.046951460843318124,0.005739138068735052,-0.009134638352944445,36.196629205403184
0.13252797290481919,0.046775364348732036,0.004168728626724925,-0.009945115216547755,25.805483414921706
